CPU   THREAD             VAL             ENA             RUN            TIME EVENT
 -1     1615      5360116963     68370086324     10125303685     68424214545 branch-load-misses
 -1     1615      7501142204     68370089939     10125367755     68424214545 branch-loads
 -1     1615               0     68370093531     10127584040     68424214545 mem-loads
 -1     1615      3388636535     68370097170     10124047306     68424214545 stalled-cycles-backend
 -1     1615      7457557262     68370100862     10124084527     68424214545 stalled-cycles-frontend
 -1     1615      7514957475     68470848023     10142686259     68525140500 branches
 -1     1615       100272216     68470868678     10146561605     68525140500 branch-misses
 -1     1615        32728015     68470881860     10151980987     68525140500 cache-references
 -1     1615         1427885     68470892789     10152041607     68525140500 cache-misses
 -1     1615     21527990629     68470901245     10149391080     68525140500 cycles
 -1     1615     39597470155     68470909480     12685334619     68525140500 instructions
 -1     1615       142536690     68470917886     12681425590     68525140500 L1-dcache-load-misses
 -1     1615     12843904203     68470925042     12679320815     68525140500 L1-dcache-loads
 -1     1615         5573647     68470931230     12679351825     68525140500 L1-dcache-prefetch-misses
 -1     1615        37943382     68470937440     12679369057     68525140500 L1-dcache-prefetches
 -1     1615        23794520     68470943451     10143452555     68525140500 L1-dcache-store-misses
 -1     1615      5401081563     68470949536     10143564405     68525140500 L1-dcache-stores
 -1     1615       598361154     68470955431     10142770534     68525140500 L1-icache-load-misses
 -1     1615     12299270137     68470961436     10142815225     68525140500 L1-icache-loads
 -1     1615          486333     68470967341     10142744744     68525140500 LLC-load-misses
 -1     1615        12747938     68470973329     10142765890     68525140500 LLC-loads
 -1     1615         4237525     68470979244     10143528183     68525140500 dTLB-load-misses
 -1     1615     10282657449     68470985276     10143508034     68525140500 dTLB-loads
 -1     1615          347578     68470993116     10143597055     68525140500 dTLB-store-misses
 -1     1615      5403259446     68470996766     10143525126     68525140500 dTLB-stores
 -1     1615         1478977     68471000390     10141368135     68525140500 iTLB-load-misses
 -1     1615     31668546376     68471003930     10141443254     68525140500 iTLB-loads
 -1     1615      5368696451     68471007439     10141302914     68525140500 branch-load-misses
 -1     1615      7513194209     68471010930     10141366956     68525140500 branch-loads
 -1     1615               0     68471014659     10143582670     68525140500 mem-loads
 -1     1615      3393805399     68471018257     10140046017     68525140500 stalled-cycles-backend
 -1     1615      7469125291     68471022037     10140083258     68525140500 stalled-cycles-frontend
 -1     1615      7526232030     68571765139     10157646674     68626017241 branches
 -1     1615       100382471     68571781528     10157538078     68626017241 branch-misses
 -1     1615        32755311     68571790353     10160895069     68626017241 cache-references
 -1     1615         1428384     68571798285     10160951221     68626017241 cache-misses
 -1     1615     21549014886     68571804665     10159298690     68626017241 cycles
 -1     1615     39640456257     68571808582     12699233679     68626017241 instructions
 -1     1615       142745721     68571812274     12699315518     68626017241 L1-dcache-load-misses
 -1     1615     12864262203     68571815945     12699318200     68626017241 L1-dcache-loads
 -1     1615         5582145     68571819755     12699350837     68626017241 L1-dcache-prefetch-misses
 -1     1615        38001613     68571823477     12699367057     68626017241 L1-dcache-prefetches
 -1     1615        23830286     68571827013     10159453211     68626017241 L1-dcache-store-misses
 -1     1615      5409614501     68571830534     10159564493     68626017241 L1-dcache-stores
 -1     1615       599270814     68571834109     10158769915     68626017241 L1-icache-load-misses
 -1     1615     12318762032     68571837629     10158815257     68626017241 L1-icache-loads
 -1     1615          486967     68571841171     10158742926     68626017241 LLC-load-misses
 -1     1615        12768585     68571844725     10158763650     68626017241 LLC-loads
 -1     1615         4244671     68571848218     10159527448     68626017241 dTLB-load-misses
 -1     1615     10299134837     68571851832     10159506907     68626017241 dTLB-loads
 -1     1615          348283     68571855487     10159596352     68626017241 dTLB-store-misses
 -1     1615      5411961792     68571859109     10159525536     68626017241 dTLB-stores
 -1     1615         1481236     68571871661     10157367429     68626017241 iTLB-load-misses
 -1     1615     31718747217     68571875891     10157442774     68626017241 iTLB-loads
 -1     1615      5377285476     68571879556     10157301916     68626017241 branch-load-misses
 -1     1615      7525104549     68571883094     10157365811     68626017241 branch-loads
 -1     1615               0     68571886659     10159582027     68626017241 mem-loads
 -1     1615      3399032744     68571890302     10156045374     68626017241 stalled-cycles-backend
 -1     1615      7480723666     68571894009     10156082935     68626017241 stalled-cycles-frontend
 -1     1615      7532902599     68672633427     10166520024     68726960516 branches
 -1     1615       100473793     68672658993     10166420481     68726960516 branch-misses
 -1     1615        32783390     68672669743     10169909100     68726960516 cache-references
 -1     1615         1429292     68672676750     10173956363     68726960516 cache-misses
 -1     1615     21582950277     68672683253     10175297395     68726960516 cycles
 -1     1615     39703000965     68672689535     12719231819     68726960516 instructions
 -1     1615       142972164     68672695834     12719314689     68726960516 L1-dcache-load-misses
 -1     1615     12884671696     68672702023     12719316500     68726960516 L1-dcache-loads
 -1     1615         5591454     68672708449     12719350250     68726960516 L1-dcache-prefetch-misses
 -1     1615        38064331     68672714805     12719365757     68726960516 L1-dcache-prefetches
 -1     1615        23865336     68672720900     10175452029     68726960516 L1-dcache-store-misses
 -1     1615      5418201031     68672727166     10175563807     68726960516 L1-dcache-stores
 -1     1615       600158616     68672733201     10174768927     68726960516 L1-icache-load-misses
 -1     1615     12338392442     68672739337     10174814311     68726960516 L1-icache-loads
 -1     1615          487765     68672745672     10174742481     68726960516 LLC-load-misses
 -1     1615        12792031     68672751864     10174763549     68726960516 LLC-loads
 -1     1615         4252097     68672760374     10175526780     68726960516 dTLB-load-misses
 -1     1615     10315364187     68672764145     10175506708     68726960516 dTLB-loads
 -1     1615          348870     68672767878     10175595496     68726960516 dTLB-store-misses
 -1     1615      5420511868     68672771572     10175524291     68726960516 dTLB-stores
 -1     1615         1483585     68672775301     10173366390     68726960516 iTLB-load-misses
 -1     1615     31769098706     68672778972     10173441567     68726960516 iTLB-loads
 -1     1615      5385876480     68672782498     10173301144     68726960516 branch-load-misses
 -1     1615      7537094184     68672786013     10173365264     68726960516 branch-loads
 -1     1615               0     68672789666     10175581737     68726960516 mem-loads
